-110.729712155	40.675760711
-109.985561127	40.8151268889
-109.536271834	40.8419602846
-109.158706245	40.8316382782
-108.859961238	40.8634561465
-108.567355554	40.8226031156
-108.046729946	40.9455724406
-107.881590199	40.9934500081
-107.552581426	41.0966557325
-107.244934331	41.1343872058
-106.831115938	41.134531924
-106.434514867	41.1994547411
-105.823693722	41.4440499984
-105.652536205	41.5290928718
-105.33165398	41.6864684994
-105.018704339	41.8870923952
-104.537553156	42.1895784109
-104.202773393	42.4033890625
-103.795198773	42.6683496026
-103.542648466	42.7895232572
-103.485844568	42.8218280684
-103.415648028	42.8689632347
-102.856879484	42.978605737
-102.956422862	43.3553889599
-102.886339477	43.7273401483
-102.878839924	43.7759703503
-102.867497744	43.9604476812
-102.854880953	44.1727426447
-102.957333149	44.7058673019
-103.008943209	44.9626741004
-103.023388465	45.0462946246
-103.29538434	45.4646767582
-103.54329368	45.9429002794
-103.709469259	46.2592906549
-103.733240677	46.3068711428
-103.752309815	46.3485427481
-103.934024483	46.6181379495
-103.958738206	46.6570342444
-104.045158776	46.7566388115
-104.101449943	46.8294634042
-104.161189977	46.8998304607
-104.241744994	47.0018886863
-104.403870348	47.1633685044
-104.578395657	47.3431657088
-104.730808793	47.4985244815
-104.897092184	47.6688966175
-105.094998537	47.8548438992
-105.581413447	48.3082600682
-105.743427508	48.2385489295
-105.97299719	48.1424322674
-106.159834216	48.0696261407
-106.220196062	48.0461893646
-106.467930001	47.9574317427
-106.684323678	47.8824395641
-106.874316717	47.8160911192
-107.180820122	47.7143047909
-107.362286806	47.6550400842
-107.497131581	47.6104096849
-107.858380239	47.4376344509
-107.98559109	47.3769290683
-108.130271264	47.3080056218
-108.261569981	47.2439427295
-108.740530001	47.0900232448
-108.958986131	46.9936605861
-109.334070381	46.8294829537
-109.561468414	46.7293493649
-109.679630077	46.677711596
-109.963122949	46.5530580795
-110.226793506	46.440313798
-110.319480385	46.401167931
-110.888529797	46.180751145
-111.242570458	46.0760134939
-111.8105237	45.9023381049
-111.978404281	45.8483955144
-112.924063935	45.5512404996
-112.856337704	45.3404465011
-112.700214398	44.8739359152
-112.652507992	44.7299769204
-112.45865557	44.1389897741
-112.398884734	43.96105734
-112.26795151	43.6109709642
-112.203034484	43.4393809249
-112.062015736	43.0615549623
-112.022585356	42.9494174512
-111.902541646	42.6199528361
-111.858043203	42.4980570495
-111.816853276	42.4081353887
-111.745722377	42.2551774422
-111.698935459	42.1490740142
-111.649816387	42.0464463079
-111.477646955	41.6841916772
-111.402779995	41.5556727658
-111.199103565	41.2155809158
-111.06941621	40.9965331928
-110.868313425	40.8024813954
-110.729712155	40.675760711
