-105.41458	35.419292
-105.46236	35.382473
-105.49347	35.356888
-105.53661	35.321388
-105.57518	35.297302
-105.62882	35.263775
-105.63142	35.22942
-105.63454	35.188358
-105.62181	35.141171
-105.5983	35.053795
-105.59574	35.044292
-105.57117	34.967136
-105.54609	34.888199
-105.546	34.880295
-105.5449	34.790833
-105.54401	34.717583
-105.54565	34.701424
-105.5547	34.612263
-105.55756	34.584171
-105.58102	34.525993
-105.60719	34.461006
-105.6151	34.441025
-105.63188	34.398628
-105.63451	34.353809
-105.63976	34.264462
-105.64034	34.254425
-105.6061	34.180206
-105.59544	34.157051
-105.55381	34.102245
-105.51492	34.050953
-105.4945	34.027428
-105.43397	33.957584
-105.43149	33.954693
-105.36892	33.88171
-105.34222	33.850521
-105.31321	33.805244
-105.26485	33.729637
-105.26316	33.725979
-105.22453	33.642406
-105.19192	33.57169
-105.18573	33.558903
-105.1456	33.475834
-105.12021	33.42318
-105.11172	33.391163
-105.08858	33.303738
-105.07579	33.255287
-105.0685	33.215824
-105.05281	33.130672
-105.05219	33.127327
-105.03565	33.038853
-105.0266	32.990299
-105.02091	32.950176
-105.00834	32.861252
-105.00534	32.840023
-104.98112	32.774952
-104.9601	32.718399
-104.95401	32.688519
-104.93605	32.600239
-104.92293	32.53558
-104.9199	32.511745
-104.90858	32.422688
-104.90443	32.389881
-104.89628	32.333725
-104.88342	32.244816
-104.8806	32.225353
-104.86689	32.156357
-104.84937	32.068016
-104.84712	32.056637
-104.83214	31.992113
-104.82544	31.981226
-104.77731	31.902893
-104.70897	31.832907
-104.66995	31.792873
-104.63855	31.766277
-104.56391	31.702942
-104.55038	31.691446
-104.51353	31.625105
-104.46861	31.544041
-104.45348	31.516708
-104.40788	31.471745
-104.33916	31.403873
-104.2786	31.330606
-104.22958	31.270826
-104.21848	31.257088
-104.15894	31.183245
-104.14874	31.170574
-104.22396	31.13648
-104.22673	31.135229
-104.32521	31.113461
-104.33353	31.11162
-104.42934	31.10396
-104.47495	31.100294
-104.53275	31.090109
-104.59681	31.078796
-104.63608	31.081425
-104.7361	31.088076
-104.74047	31.088892
-104.84288	31.107981
-104.86543	31.112171
-104.94456	31.129713
-104.98949	31.139652
-105.04552	31.15387
-105.10058	31.167818
-105.14519	31.181635
-105.17762	31.191669
-105.23918	31.220842
-105.26368	31.232445
-105.32938	31.266584
-105.362	31.28352
-105.41898	31.313255
-105.49792	31.354359
-105.50809	31.360603
-105.59338	31.412905
-105.62933	31.434906
-105.68095	31.46237
-105.70648	31.475941
-105.75739	31.522882
-105.79507	31.557592
-105.8164	31.595711
-105.8518	31.658909
-105.86303	31.675852
-105.91473	31.753778
-105.92459	31.768633
-105.94915	31.837929
-105.96099	31.871302
-105.97516	31.924513
-105.9789	31.938597
-106.00077	32.007195
-106.00122	32.011078
-106.01156	32.100033
-106.01327	32.114712
-106.02064	32.189117
-106.02597	32.278355
-106.02633	32.284367
-106.0226	32.361164
-106.01978	32.367226
-105.98504	32.441967
-105.9808	32.45039
-105.95012	32.511417
-105.9389	32.53257
-105.89557	32.614239
-105.87209	32.70351
-105.86047	32.790379
-105.85787	32.809772
-105.84909	32.879284
-105.84507	32.911144
-105.84432	32.968521
-105.84353	33.029274
-105.85192	33.05706
-105.87515	33.133884
-105.88033	33.143101
-105.9173	33.209023
-105.92418	33.224625
-105.9473	33.277042
-105.9539	33.310139
-105.95921	33.336788
-105.96896	33.398636
-105.97039	33.407749
-105.99641	33.484978
-105.99818	33.490261
-106.04103	33.568478
-106.10143	33.629444
-106.10915	33.634914
-106.19118	33.692902
-106.1974	33.6973
-106.29137	33.724857
-106.29707	33.726532
-106.37032	33.78513
-106.37539	33.789173
-106.43743	33.855034
-106.44547	33.863552
-106.47528	33.938095
-106.48569	33.964085
-106.50114	34.024689
-106.50643	34.045387
-106.47565	34.108646
-106.47177	34.116611
-106.42156	34.185966
-106.40454	34.209457
-106.36985	34.264477
-106.35172	34.293209
-106.32465	34.34565
-106.30373	34.38615
-106.28011	34.427143
-106.24987	34.47953
-106.23592	34.508755
-106.20559	34.572174
-106.19643	34.592045
-106.15781	34.675629
-106.15523	34.681225
-106.11028	34.751583
-106.10876	34.755386
-106.07813	34.832142
-106.07633	34.840656
-106.05781	34.928753
-106.05631	34.935856
-106.0461	35.017612
-106.04385	35.035686
-106.03896	35.106796
-106.03635	35.144726
-106.03889	35.196087
-106.04266	35.271885
-106.04243	35.285412
-106.04086	35.37479
-106.04001	35.423645
-106.03003	35.46336
-106.01958	35.504944
-105.98122	35.540131
-105.90811	35.607109
-105.89627	35.549194
-105.79246	35.521435
-105.78853	35.520382
-105.71893	35.533405
-105.68487	35.538757
-105.66267	35.542244
-105.60283	35.517796
-105.58963	35.504913
-105.5434	35.45977
-105.51201	35.442589
-105.45557	35.411674
-105.41458	35.419292
